,Count,RPKM
AAA044D11.genome.CDS.1420,15.0,48.30751388500456
AAA044D11.genome.CDS.1422,12.0,17.770264036269534
AAA044D11.genome.CDS.1423,12.0,40.61774636861608
AAA044D11.genome.CDS.1424,14.0,16.704900484934434
AAA044D11.genome.CDS.1428,17.0,40.863022614803384
AAA044D11.genome.CDS.1433,23.0,41.018100499489535
AAA044D11.genome.CDS.1445,12.0,31.59158050892362
AAA044D11.genome.CDS.1447,15.0,23.807052297394595
AAA044D11.genome.CDS.1448,10.0,9.87236890903863
AAA044D11.genome.CDS.1528,13.0,9.040357944377515
AAA044D11.genome.CDS.1628,10.0,4.500835757716391
AAA044D11.genome.CDS.1712,714.0,1679.7310572723432
AAA044D11.genome.CDS.1942,59.0,28.69645766169822
AAA044D11.genome.CDS.2013,14.0,68.29356374723196
AAA044D11.genome.CDS.2097,54.0,18.97502769974544
AAA044D11.genome.CDS.2154,22.0,16.931914379492707
AAA044N04.genome.CDS.1284,11.0,28.95894879984665
AAA044N04.genome.CDS.1285,18.0,28.568462756873515
AAA044N04.genome.CDS.1293,16.0,42.12210734523149
AAA044N04.genome.CDS.1295,35.0,55.549788693920725
AAA044N04.genome.CDS.1296,57.0,55.939529392280434
AAA044N04.genome.CDS.1297,11.0,38.408711039796614
AAA044N04.genome.CDS.1299,47.0,103.2479800076411
AAA044N04.genome.CDS.1300,28.0,56.98113294247573
AAA044N04.genome.CDS.1310,75.0,57.58881863605868
AAA044N04.genome.CDS.1311,110.0,67.57088053297552
AAA044N04.genome.CDS.1316,10.0,34.55329118163521
AAA044N04.genome.CDS.1317,13.0,7.883456562098856
AAA044N04.genome.CDS.1363,21.0,27.53337352655201
AAA044N04.genome.CDS.1384,240.0,223.62579461372897
AAA044N04.genome.CDS.1422,12.0,4.388687038725883
AAA044N04.genome.CDS.1481,298.0,784.5242493049366
AAA044N04.genome.CDS.1512,50.0,243.9055848115427
AAA044N04.genome.CDS.1582,68.0,30.730774500506083
AAA044N04.genome.CDS.1606,10.0,21.967655320774703
AAA044N04.genome.CDS.1681,22.0,15.299067290485024
AAA044N04.genome.CDS.1924,11.0,38.408711039796614
AAA044N04.genome.CDS.1946,64.0,48.35886583598331
AAA044N04.genome.CDS.1984,22.0,15.461133681274061
AAA044N04.genome.CDS.2010,44.0,119.63369012395667
AAA044N04.genome.CDS.2036,28.0,17.168067781189546
AAA044N04.genome.CDS.2138,33.0,31.097962063471687
AAA044N04.genome.CDS.2244,12.0,4.772828709981266
AAA044N04.genome.CDS.2309,55.0,41.94054653770895
AAA044N04.genome.CDS.2313,13.0,75.65352174505392
AAA044N04.genome.CDS.2386,13.0,47.913897105200824
AAA044N04.genome.CDS.2398,14.0,5.5285265890616335
AAA044N04.genome.CDS.2442,26.0,48.18157250802317
AAA044N04.genome.CDS.2461,33.0,11.608147026873842
AAA044N04.genome.CDS.2483,140.0,121.2522802822917
AAA044N04.genome.CDS.2491,27.0,19.814630695309393
AAA044N04.genome.CDS.2522,12.0,24.72384561567936
AAA044N04.genome.CDS.2574,17.0,41.77108978402123
AAA044N04.genome.CDS.2575,23.0,71.97515748023636
AAA044O16.genome.CDS.1424,60.0,51.69531356005683
AAA044O16.genome.CDS.1432,26.0,18.08071588875503
AAA044O16.genome.CDS.1461,13.0,19.96412379383368
AAA044O16.genome.CDS.1675,11.0,10.795347777457629
AAA044O16.genome.CDS.1676,17.0,26.98132593704721
AAA044O16.genome.CDS.1692,20.0,5.219694655290291
AAA044O16.genome.CDS.1695,10.0,26.119023255409292
AAA044O16.genome.CDS.1696,10.0,21.12812709195529
AAA044O16.genome.CDS.1697,134.0,63.04872876036246
AAA044O16.genome.CDS.1698,34.0,28.33717146152194
AAA044O16.genome.CDS.1703,14.0,16.704900484934434
AAA044O16.genome.CDS.1707,13.0,31.248193764261412
AAA044O16.genome.CDS.1836,74.0,33.35143757531746
AAA044O16.genome.CDS.1896,75.0,69.8830608167903
AAA044O16.genome.CDS.1915,15.0,9.096296033190988
AAA044O16.genome.CDS.1917,12.0,8.380082408682897
AAA044O16.genome.CDS.2325,30.0,10.519395201174355
AAA278I18.genome.CDS.1019,14.0,51.59958149790858
AAA278I18.genome.CDS.1247,18.0,17.059453474818753
AAA278I18.genome.CDS.1258,251.0,195.90496572063108
AAA278I18.genome.CDS.1911,325.0,1711.2106109000295
AAA278O22.genome.CDS.1220,10.0,10.14408548451676
AAA278O22.genome.CDS.1268,63.0,44.18145984493229
AAA278O22.genome.CDS.1273,12.0,58.537340354770244
AAA278O22.genome.CDS.1519,11.0,4.971154698611278
AAA278O22.genome.CDS.1543,11.0,13.821316472654084
AAA278O22.genome.CDS.1762,17.0,5.960990613998801
AAA278O22.genome.CDS.1830,68.0,331.71159534369804
AAA278O22.genome.CDS.1880,12.0,19.045641837915678
AAA278O22.genome.CDS.1882,30.0,76.54882969469953
AAA278O22.genome.CDS.1896,29.0,78.20842491843287
AAA278O22.genome.CDS.1899,14.0,33.651900976896904
AAA278O22.genome.CDS.1900,21.0,25.99232650081216
AAA278O22.genome.CDS.1902,22.0,77.63462869746125
AAA278O22.genome.CDS.1903,114.0,136.0256182344661
AAA278O22.genome.CDS.1907,59.0,190.0095546143513
AAA278O22.genome.CDS.1908,155.0,129.18416401576178
AAA278O22.genome.CDS.1909,198.0,93.29388619041507
AAA278O22.genome.CDS.1911,26.0,67.90946046406417
AAA278O22.genome.CDS.1913,135.0,35.28846758975511
AAA278O22.genome.CDS.1914,96.0,27.666649133792365
AAA278O22.genome.CDS.1915,32.0,82.28504690696386
AAA278O22.genome.CDS.1916,77.0,120.48015491256956
AAA278O22.genome.CDS.1926,23.0,133.84853847201848
AAA278O22.genome.CDS.1971,27.0,35.260681394802546
AAA278O22.genome.CDS.2261,13.0,44.91927853612577
AAA278O22.genome.CDS.2299,15.0,17.157496310880934
AB141P03.genome.CDS.1091,12.0,28.844486551625916
AB141P03.genome.CDS.1112,69.0,66.72915474844072
AB141P03.genome.CDS.1234,42.0,14.884494662858247
AB141P03.genome.CDS.1331,18.0,39.541779577394465
AB141P03.genome.CDS.1364,10.0,15.216128226775139
AB141P03.genome.CDS.784,68.0,64.8172082855502
AB141P03.genome.CDS.805,392.0,372.58150537171815
AB141P03.genome.CDS.838,55.0,52.42568317213618
AB141P03.genome.CDS.916,80.0,55.40068398224601
BIN_10.genome.CDS.1109,12.0,18.77612803832253
BIN_10.genome.CDS.1111,63.0,83.9270301472007
BIN_10.genome.CDS.1114,17.0,15.751667935315268
BIN_10.genome.CDS.1119,917.0,633.7073602711898
BIN_10.genome.CDS.1120,161.0,197.06851236286118
BIN_10.genome.CDS.1127,20.0,16.5855797671849
BIN_10.genome.CDS.1128,93.0,118.65068602678429
BIN_10.genome.CDS.1129,50.0,218.23131272611712
BIN_10.genome.CDS.1130,17.0,48.61290621416264
BIN_10.genome.CDS.1133,18.0,20.804211554657016
BIN_10.genome.CDS.1134,119.0,225.56388483371464
BIN_10.genome.CDS.1135,20.0,20.928176362378426
BIN_10.genome.CDS.1136,13.0,14.092322678000242
BIN_10.genome.CDS.1137,39.0,154.00895498100263
BIN_10.genome.CDS.1138,11.0,13.172662630977177
BIN_10.genome.CDS.1147,203.0,161.0943872123701
BIN_10.genome.CDS.1148,267.0,159.86822374867756
BIN_10.genome.CDS.1151,24.0,55.28526589061634
BIN_10.genome.CDS.1155,29.0,34.355843803454434
BIN_10.genome.CDS.1158,26.0,26.294211826024846
BIN_10.genome.CDS.1159,14.0,12.093651913572323
BIN_10.genome.CDS.1162,244.0,277.1836618625422
BIN_10.genome.CDS.1177,28.0,16.237630541299904
BIN_10.genome.CDS.1191,35.0,31.37812388386332
BIN_10.genome.CDS.1192,126.0,59.116917982045194
BIN_10.genome.CDS.1193,76.0,50.4201624922421
BIN_10.genome.CDS.1194,38.0,22.549267662004514
BIN_10.genome.CDS.1195,24.0,14.742737570831022
BIN_10.genome.CDS.1206,238.0,877.1928854644458
BIN_10.genome.CDS.1212,23.0,29.9190850702159
BIN_10.genome.CDS.1221,4334.0,5550.7260780679035
BIN_10.genome.CDS.1225,10.0,10.49720238429424
BIN_10.genome.CDS.1248,14.0,20.368255854437596
BIN_10.genome.CDS.1250,130.0,287.48338263120496
BIN_10.genome.CDS.1281,11.0,16.814873496685152
BIN_10.genome.CDS.1287,122.0,385.41728220886813
BIN_10.genome.CDS.1288,14.0,54.634850997785556
BIN_10.genome.CDS.1290,56.0,50.06967476886008
BIN_10.genome.CDS.1291,39.0,30.58333857778776
BIN_10.genome.CDS.1292,14.0,46.90871045264417
BIN_10.genome.CDS.1293,107.0,71.70331454904179
BIN_10.genome.CDS.1295,26.0,71.87084565780124
BIN_10.genome.CDS.1297,20.0,20.79696522531022
BIN_10.genome.CDS.1301,312.0,642.8199860076633
BIN_10.genome.CDS.1308,62.0,51.93464371542747
BIN_10.genome.CDS.1313,1706.0,443.4952834297404
BIN_10.genome.CDS.1314,1589.0,666.3586915311455
BIN_10.genome.CDS.1315,365.0,335.3870700843484
BIN_10.genome.CDS.1318,723.0,1859.1277785542145
BIN_10.genome.CDS.1319,1348.0,2014.176714068941
BIN_10.genome.CDS.1321,207.0,289.7227858065211
BIN_10.genome.CDS.1322,144.0,589.7095028332409
BIN_10.genome.CDS.1355,189.0,132.26475004210744
BIN_10.genome.CDS.1358,27.0,38.94005684469499
BIN_10.genome.CDS.1359,31.0,54.12136555607705
BIN_10.genome.CDS.1362,186.0,587.6033974659794
BIN_10.genome.CDS.1363,174.0,534.4242369426246
BIN_10.genome.CDS.1364,213.0,831.2302330377374
BIN_10.genome.CDS.1365,180.0,963.0336639010588
BIN_10.genome.CDS.1366,434.0,862.0528884979938
BIN_10.genome.CDS.1368,225.0,697.5243827320752
BIN_10.genome.CDS.1369,467.0,1229.4390081389442
BIN_10.genome.CDS.1370,72.0,117.65140327461211
BIN_10.genome.CDS.1371,104.0,565.5410805859769
BIN_10.genome.CDS.1372,142.0,320.4288880190825
BIN_10.genome.CDS.1378,48.0,34.02170208653313
BIN_10.genome.CDS.1379,41.0,33.090451117011234
BIN_10.genome.CDS.1380,20.0,31.59158050892362
BIN_10.genome.CDS.1381,39.0,50.732361640800875
BIN_10.genome.CDS.1383,11.0,13.769160561436522
BIN_10.genome.CDS.1384,18.0,18.038697027753972
BIN_10.genome.CDS.1389,39.0,57.75335811787599
BIN_10.genome.CDS.1390,18.0,12.387569950594534
BIN_10.genome.CDS.1396,96.0,84.02193444062009
BIN_10.genome.CDS.1398,27.0,23.02368399557801
BIN_10.genome.CDS.1400,19.0,40.92545656837833
BIN_10.genome.CDS.1401,39.0,142.16211229015627
BIN_10.genome.CDS.1403,11.0,20.614844908365413
BIN_10.genome.CDS.1404,41.0,29.12243128285143
BIN_10.genome.CDS.1405,95.0,131.85188936255778
BIN_10.genome.CDS.1406,104.0,43.122507394680746
BIN_10.genome.CDS.1407,18.0,27.017234009893954
BIN_10.genome.CDS.1415,13.0,71.87084565780124
BIN_10.genome.CDS.1437,42.0,100.9557029306907
BIN_10.genome.CDS.1438,210.0,443.69066893106105
BIN_10.genome.CDS.1439,399.0,1058.8234123370842
BIN_10.genome.CDS.1445,11.0,18.616467085615707
BIN_10.genome.CDS.1456,14.0,19.512446784923412
BIN_10.genome.CDS.1464,15.0,12.165461931920463
BIN_10.genome.CDS.1467,17.0,14.762034347756197
BIN_10.genome.CDS.1468,13.0,12.045393127005793
BIN_10.genome.CDS.1485,32.0,57.06866156450718
BIN_10.genome.CDS.1486,55.0,60.211675722453435
BIN_10.genome.CDS.1487,80.0,86.72198571077072
BIN_10.genome.CDS.1488,56.0,133.63920387947547
BIN_10.genome.CDS.1490,61.0,37.19560168376026
BIN_10.genome.CDS.1492,25.0,28.595827184801553
BIN_10.genome.CDS.1496,18.0,55.28526589061634
BIN_10.genome.CDS.1504,31.0,11.140909486083032
BIN_10.genome.CDS.1523,50.0,24.14203750681936
BIN_10.genome.CDS.1524,17.0,18.610881586940152
BIN_10.genome.CDS.1526,108.0,76.06125753103903
BIN_10.genome.CDS.1527,31.0,59.78522939334092
BIN_10.genome.CDS.1528,41.0,68.34258999543526
BIN_10.genome.CDS.1529,40.0,128.82003702667882
BIN_10.genome.CDS.1530,53.0,70.04268746301193
BIN_10.genome.CDS.1533,34.0,31.769561244185162
BIN_10.genome.CDS.1534,39.0,78.88263547807453
BIN_10.genome.CDS.1535,130.0,95.82779421040165
BIN_10.genome.CDS.1536,103.0,93.35053093005709
BIN_10.genome.CDS.1537,38.0,30.89470740946207
BIN_10.genome.CDS.1538,24.0,20.950206021707245
BIN_10.genome.CDS.1540,66.0,71.08105614507815
BIN_10.genome.CDS.1543,10.0,14.612845609854539
BIN_10.genome.CDS.1544,178.0,337.39807983530426
BIN_10.genome.CDS.1547,151.0,186.89720483917313
BIN_10.genome.CDS.1548,24.0,21.69231141212194
BIN_10.genome.CDS.1549,43.0,47.8644248314732
BIN_10.genome.CDS.1550,14.0,15.636236817548054
BIN_10.genome.CDS.1552,76.0,36.22138110074864
BIN_10.genome.CDS.1553,37.0,168.1277949002305
BIN_10.genome.CDS.1554,55.0,39.319262379102135
BIN_10.genome.CDS.1558,12.0,3.2600648191026833
BIN_10.genome.CDS.1573,32.0,56.76348155614083
BIN_10.genome.CDS.1574,45.0,84.81262380946823
BIN_10.genome.CDS.1578,71.0,154.94423203554317
BIN_10.genome.CDS.1587,11.0,42.428227311403234
BIN_10.genome.CDS.1591,15.0,12.285614642359185
BIN_10.genome.CDS.1602,48.0,19.27621861561441
BIN_10.genome.CDS.1603,27.0,26.41950759374586
BIN_10.genome.CDS.1605,77.0,211.08919703689872
BIN_10.genome.CDS.1606,109.0,547.8267256433801
BIN_10.genome.CDS.1607,838.0,1396.8558638091404
BIN_10.genome.CDS.1608,22.0,80.1940120611138
BIN_10.genome.CDS.1609,23.0,31.789027887104396
BIN_10.genome.CDS.1610,44.0,23.61700678822445
BIN_10.genome.CDS.1611,37.0,118.0127791126618
BIN_10.genome.CDS.1612,15.0,33.393784766144094
BIN_10.genome.CDS.1613,30.0,29.441857574884438
BIN_10.genome.CDS.1615,40.0,43.21975183631245
BIN_10.genome.CDS.1632,11.0,27.853645410539528
BIN_10.genome.CDS.1633,111.0,56.12802909016842
BIN_10.genome.CDS.1636,2306.0,7885.844730541935
BIN_10.genome.CDS.1637,6636.0,9171.82561125325
BIN_10.genome.CDS.1648,569.0,664.5911892625498
BIN_10.genome.CDS.1649,59.0,64.37823725420455
BIN_10.genome.CDS.1680,84.0,488.83814050650227
BIN_10.genome.CDS.1684,33.0,56.42516828011359
BIN_10.genome.CDS.1685,10.0,17.73858798629401
BIN_10.genome.CDS.1686,24.0,19.803677333952123
BIN_10.genome.CDS.1687,44.0,197.23392155571233
BIN_10.genome.CDS.1688,161.0,276.7127816079554
BIN_10.genome.CDS.1705,394.0,449.12154146191415
BIN_10.genome.CDS.1710,19.0,16.412813311276725
BIN_10.genome.CDS.1711,11.0,10.024251507639224
BIN_10.genome.CDS.1712,23.0,55.285265890616344
BIN_10.genome.CDS.1743,1266.0,3157.4953361287344
BIN_10.genome.CDS.1766,387.0,1351.2882884001174
BIN_10.genome.CDS.1767,871.0,1751.0351487537027
BIN_10.genome.CDS.1768,93.0,331.711595343698
BIN_10.genome.CDS.1769,72.0,161.37320854558283
BIN_10.genome.CDS.1770,32.0,23.79993509192452
BIN_10.genome.CDS.1773,19.0,26.70559454038247
BIN_10.genome.CDS.1775,7070.0,8405.738276272205
BIN_10.genome.CDS.1780,34.0,60.963212117220166
BIN_10.genome.CDS.1782,81.0,44.04694954563858
BIN_10.genome.CDS.1783,26.0,29.739660272193618
BIN_10.genome.CDS.1789,25.0,53.501870216725486
BIN_10.genome.CDS.1790,10.0,21.68049642769268
BIN_10.genome.CDS.1792,303.0,670.05742259427
BIN_10.genome.CDS.1793,328.0,326.73094075895784
BIN_10.genome.CDS.1794,712.0,1130.0414157163302
BIN_10.genome.CDS.1795,16.0,37.11458409439978
BIN_10.genome.CDS.1796,22.0,57.9178975996933
BIN_10.genome.CDS.1797,10.0,44.82589126266189
BIN_10.genome.CDS.1801,30.0,90.46679873009947
BIN_10.genome.CDS.1810,133.0,81.69933737168857
BIN_10.genome.CDS.1824,36.0,33.73338257732522
BIN_10.genome.CDS.1825,63.0,40.4213356028104
BIN_10.genome.CDS.1826,49.0,53.64312928000397
BIN_10.genome.CDS.1828,29.0,86.66338977447965
BIN_10.genome.CDS.1831,79.0,41.138486706675266
BIN_10.genome.CDS.1832,39.0,44.76384850658901
BIN_10.genome.CDS.1833,23.0,51.20380330808761
BIN_10.genome.CDS.1863,429.0,322.68542948400557
BIN_10.genome.CDS.1874,28.0,11.149969591384808
BIN_10.genome.CDS.1900,11.0,7.507875614775058
BIN_10.genome.CDS.1903,11301.0,9736.812309036704
BIN_10.genome.CDS.1908,13.0,31.94259807013388
BIN_10.genome.CDS.1911,28.0,34.399720998605716
BIN_10.genome.CDS.1913,14.0,53.999562032695025
BIN_10.genome.CDS.1916,14.0,19.269553256480386
BIN_10.genome.CDS.1917,121.0,145.42428636444734
BIN_10.genome.CDS.1918,206.0,249.38900963796274
BIN_10.genome.CDS.1927,51.0,38.18801661970339
BIN_10.genome.CDS.1928,57.0,88.76789171169384
BIN_10.genome.CDS.1929,47.0,82.92789883592452
BIN_10.genome.CDS.1930,41.0,112.39814387679024
BIN_10.genome.CDS.1931,30.0,42.89374077720233
BIN_10.genome.CDS.1932,10.0,8.0708417358564
BIN_10.genome.CDS.1962,52.0,77.00447749050132
BIN_10.genome.CDS.1964,101.0,63.093919264997176
BIN_10.genome.CDS.1965,276.0,265.36927627495845
BIN_10.genome.CDS.1966,36.0,63.85891675065844
BIN_10.genome.CDS.1967,16.0,15.564180426683778
BIN_10.genome.CDS.1969,33.0,19.582258759109184
BIN_10.genome.CDS.1976,197.0,119.90309042698809
BIN_10.genome.CDS.1977,280.0,947.7474152677087
BIN_10.genome.CDS.1989,22.0,17.842677500150014
BIN_10.genome.CDS.1994,14.0,28.844486551625916
BIN_10.genome.CDS.2008,12.0,7.9610782882487525
BIN_10.genome.CDS.2023,1438.0,861.0131301520537
BIN_10.genome.CDS.2038,14.0,24.70192731282858
BIN_10.genome.CDS.2039,74.0,39.59138396037686
BIN_10.genome.CDS.2041,44.0,92.96375920460328
BIN_10.genome.CDS.2043,341.0,125.82163961312682
BIN_10.genome.CDS.2046,78.0,287.48338263120496
BIN_10.genome.CDS.2047,56.0,117.5686667040955
BIN_10.genome.CDS.2088,14.0,22.326741994287367
BIN_10.genome.CDS.2089,93.0,103.86928743085494
BIN_10.genome.CDS.2090,22.0,29.908422530989167
BIN_10.genome.CDS.2091,16.0,21.400748086690196
BIN_10.genome.CDS.2093,15.0,58.537340354770244
BIN_10.genome.CDS.2094,55.0,73.26962949358791
BIN_10.genome.CDS.2095,21.0,30.02561854404163
BIN_10.genome.CDS.2097,10.0,9.138060477787825
BIN_10.genome.CDS.2143,67.0,19.49533060353313
BIN_10.genome.CDS.2148,12.0,17.930356505064758
BIN_10.genome.CDS.2150,103.0,77.65066891000204
BIN_10.genome.CDS.2151,26.0,46.36828752116208
BIN_10.genome.CDS.2155,297.0,205.6750392840883
BIN_10.genome.CDS.2213,15.0,28.11115214777102
BIN_10.genome.CDS.2214,35.0,17.19986049930286
BIN_10.genome.CDS.237,10.0,3.6173565468233155
BIN_10.genome.CDS.256,26.0,25.366180820400437
BIN_10.genome.CDS.264,32.0,132.6846381374792
BIN_10.genome.CDS.285,26.0,17.893156595303214
BIN_10.genome.CDS.286,11.0,5.971894515189327
BIN_10.genome.CDS.415,16.0,15.207408382519109
BIN_10.genome.CDS.445,106.0,69.48899032891697
BIN_10.genome.CDS.472,22.0,12.517418692215019
BIN_10.genome.CDS.473,44.0,63.18316101784724
BIN_10.genome.CDS.516,10.0,7.226832142564227
BIN_10.genome.CDS.546,49.0,33.93291893912568
BIN_10.genome.CDS.64,12.0,14.422243275812958
BIN_10.genome.CDS.666,18.0,24.370647821169648
BIN_10.genome.CDS.668,35.0,37.33088693578595
BIN_10.genome.CDS.672,31.0,53.28010080650072
BIN_10.genome.CDS.861,11.0,40.99806234585031
MEint1363.genome.CDS.1015,21.0,13.876381478521232
MEint1363.genome.CDS.1016,264.0,248.7836965077735
MEint1363.genome.CDS.1019,11.0,10.107555536788583
MEint1363.genome.CDS.1058,93.0,147.6037242438465
MEint1363.genome.CDS.1068,156.0,131.33758597364692
MEint1363.genome.CDS.1073,32.0,45.55695730042205
MEint1363.genome.CDS.1074,23.0,27.34540033299303
MEint1363.genome.CDS.1075,29.0,53.74098472048738
MEint1363.genome.CDS.1077,12.0,15.135129825567969
MEint1363.genome.CDS.1081,11.0,8.646510779101133
MEint1363.genome.CDS.1086,15.0,9.624127524478666
MEint1363.genome.CDS.1092,289.0,269.28272768069866
MEint1363.genome.CDS.1113,11.0,4.1183155178111495
MEint1363.genome.CDS.1116,24.0,20.05309392505983
MEint1363.genome.CDS.1117,18.0,21.71203169522387
MEint1363.genome.CDS.1140,20.0,25.614795007235365
MEint1363.genome.CDS.1151,14.0,10.749912812064288
MEint1363.genome.CDS.1155,14.0,32.935903083771436
MEint1363.genome.CDS.1156,13.0,12.683090410200219
MEint1363.genome.CDS.1161,11.0,5.257676583257462
MEint1363.genome.CDS.1173,15.0,8.519989606430599
MEint1363.genome.CDS.1175,15.0,14.42224327581296
MEint1363.genome.CDS.1180,457.0,601.5563455240872
MEint1363.genome.CDS.1186,17.0,35.02544795554576
MEint1363.genome.CDS.1194,13.0,19.42455288048682
MEint1363.genome.CDS.1195,11.0,13.71739679992736
MEint1363.genome.CDS.1197,12.0,8.578748155440467
MEint1363.genome.CDS.1200,10.0,5.158811747180374
MEint1363.genome.CDS.1201,290.0,300.61363328022634
MEint1363.genome.CDS.1202,13.0,7.840455889941953
MEint1363.genome.CDS.1206,525.0,2561.0086405211982
MEint1363.genome.CDS.1273,31.0,49.201241414615495
MEint1363.genome.CDS.1274,43.0,42.199995857334365
MEint1363.genome.CDS.1275,11.0,29.908422530989167
MEint1363.genome.CDS.1278,15.0,32.95148298116205
MEint1363.genome.CDS.1279,11.0,22.38544508454404
MEint1363.genome.CDS.1288,11.0,11.19272254227202
MEint1363.genome.CDS.1289,267.0,202.6704712969505
MEint1363.genome.CDS.1290,373.0,236.12294859389192
MEint1363.genome.CDS.1296,18.0,10.9556123232781
MEint1363.genome.CDS.1313,86.0,59.68032886936827
MEint1363.genome.CDS.1315,28.0,32.13814764575621
MEint1363.genome.CDS.1322,30.0,25.982631489062506
MEint1363.genome.CDS.1323,53.0,44.96346433047569
MEint1363.genome.CDS.1324,25.0,17.42182748653876
MEint1363.genome.CDS.1335,14.0,9.880770925131431
MEint1363.genome.CDS.1353,53.0,39.06825456270221
MEint1363.genome.CDS.1358,13.0,16.649616754702986
MEint1363.genome.CDS.1359,10.0,9.343988601230931
MEint1363.genome.CDS.1360,13.0,13.603314635545976
MEint1363.genome.CDS.1361,323.0,286.4781959786483
MEint1363.genome.CDS.1371,17.0,10.659918942992185
MEint1363.genome.CDS.1374,13.0,7.7979217711900075
MEint1363.genome.CDS.1375,12.0,15.858721689738552
MEint1363.genome.CDS.1395,62.0,43.115553273185064
MEint1363.genome.CDS.1402,19.0,17.22000085117558
MEint1363.genome.CDS.1404,137.0,108.71887215810199
MEint1363.genome.CDS.1411,13.0,29.53596396895941
MEint1363.genome.CDS.1412,42.0,23.336494144782776
MEint1363.genome.CDS.1428,344.0,304.2901034619523
MEint1363.genome.CDS.1429,10.0,10.769856991678507
MEint1363.genome.CDS.1432,10.0,6.379069141224962
MEint1363.genome.CDS.1458,306.0,173.51068064131897
MEint1363.genome.CDS.1470,26.0,9.636314501604636
MEint1363.genome.CDS.1474,14.0,51.59958149790858
MEint1363.genome.CDS.1475,21.0,9.50333356373487
MEint1363.genome.CDS.1492,42.0,38.37985400670886
MEint1363.genome.CDS.1497,223.0,499.8086875786801
MEint1363.genome.CDS.1510,17.0,20.505807712155878
MEint1363.genome.CDS.1511,14.0,17.393117358845586
MEint1363.genome.CDS.1543,15.0,11.652632154930846
MEint1363.genome.CDS.1550,12.0,15.986100980419181
MEint1363.genome.CDS.1552,270.0,239.47093781496915
MEint1363.genome.CDS.1556,11.0,2.426082146795664
MEint1363.genome.CDS.1609,12.0,9.568603711837444
MEint1363.genome.CDS.1612,254.0,200.13003614560407
MEint1363.genome.CDS.1620,22.0,51.032553129799695
MEint1363.genome.CDS.1637,13.0,11.40807073933353
MEint1363.genome.CDS.1666,16.0,5.328700326806394
MEint1363.genome.CDS.1672,11.0,4.338677228038856
MEint1363.genome.CDS.1738,99.0,65.94266654422913
MEint1363.genome.CDS.1780,18.0,11.753560464934182
MEint1363.genome.CDS.1794,13.0,6.504148928307804
MEint1363.genome.CDS.1835,11.0,7.863852475820428
MEint1363.genome.CDS.1849,32.0,39.90515432706141
MEint1363.genome.CDS.1857,238.0,221.76224632528124
MEint1363.genome.CDS.942,13.0,4.845225549964129
MEint1363.genome.CDS.946,18.0,13.917969035399919
MEint1363.genome.CDS.950,10.0,3.2713175083204935
MEint2297.genome.CDS.1027,31.0,33.06449985741041
MEint2297.genome.CDS.1105,458.0,2110.05431482519
MEint2297.genome.CDS.1240,10.0,25.129666313916516
MEint2297.genome.CDS.1370,25.0,16.65218852126998
MEint2297.genome.CDS.1451,19.0,31.99248889101656
MEint2297.genome.CDS.1461,40.0,52.86240563246184
MEint2297.genome.CDS.1498,12.0,10.700374043345096
MEint2297.genome.CDS.1517,20.0,125.1741869221502
MEint2297.genome.CDS.1523,25.0,21.15507623365421
MEint2297.genome.CDS.1530,10.0,12.018536063177466
MEint2297.genome.CDS.1531,23.0,25.862259975949335
MEint2297.genome.CDS.1535,12.0,11.057053178123267
MEint2297.genome.CDS.1536,16.0,15.383726160867157
MEint2297.genome.CDS.1537,15.0,9.370384049257007
MEint2297.genome.CDS.1538,15.0,14.42224327581296
MEint2297.genome.CDS.1540,16.0,9.04154263287763
MEint2297.genome.CDS.1546,10.0,9.614828850541974
MEint2297.genome.CDS.1560,48.0,31.097962063471687
MEint2297.genome.CDS.1583,11.0,10.107555536788583
MEint2297.genome.CDS.1588,190.0,414.63949417962255
MEint2297.genome.CDS.1604,14.0,10.749912812064288
MEint2297.genome.CDS.1607,20.0,35.288467589755115
MEint2297.genome.CDS.1665,24.0,36.856843927077556
MEint2297.genome.CDS.1694,11.0,12.625700860832797
MEint2297.genome.CDS.1698,506.0,660.8112883618551
MEint2297.genome.CDS.1701,18.0,50.174863161231634
MEint2297.genome.CDS.1705,15.0,11.707468070954048
MEint2297.genome.CDS.1707,13.0,15.130704349010786
MEint2297.genome.CDS.1709,336.0,406.77042348716253
MEint2297.genome.CDS.1717,25.0,29.407056324795924
MEint2297.genome.CDS.1762,16.0,6.371411195077033
MEint2297.genome.CDS.1792,194.0,1072.534158277957
MEint2297.genome.CDS.1801,89.0,77.08180675088543
MEint2297.genome.CDS.1803,11.0,10.485136634427237
MEint2297.genome.CDS.1805,17.0,25.986622676695234
MEint2297.genome.CDS.1811,10.0,23.196615058999864
MEint2297.genome.CDS.1834,10.0,3.1864706565196736
MEint2297.genome.CDS.1855,13.0,2.863380305091683
MEint2297.genome.CDS.1859,483.0,433.0181095973138
MEint2297.genome.CDS.1861,37.0,22.728387088364492
MEint2297.genome.CDS.1862,23.0,17.742713239314078
MEint2297.genome.CDS.1869,18.0,18.428421963538778
MEint2297.genome.CDS.1870,111.0,72.05476924295593
MEint2297.genome.CDS.1897,10.0,3.722913527987632
MEint2297.genome.CDS.1901,19.0,14.76000072957907
MEint2297.genome.CDS.1920,17.0,24.411675847804617
MEint2297.genome.CDS.1935,50.0,27.781540648550926
